Unnamed: 0,timeSec,x,y,z,dx,dy,direction
137.0,4.566667000000000,58.26551100000000,24.872026000000002,0.0,0.0082910000000000,0.10439500000000000,85.45924700000000
138.0,4.6,57.78398500000000,25.10847100000000,0.0,-0.4815260000000000,0.23644499999999999,153.84747600000000
139.0,4.633333000000000,57.1710880000000,25.16942400000000,0.0,-0.6128970000000000,0.060954000000000001,174.32051999999999
140.0,4.666667000000000,56.63274200000000,25.34008500000000,0.0,-0.5383460000000000,0.1706600000000000,162.41091700000001
141.0,4.7,56.4479960000000,25.694099999999999,0.0,-0.18474699999999999,0.3540160000000000,117.55826300000000
142.0,4.733333000000000,56.36647500000000,25.88838300000000,0.0,-0.08152100000000000,0.19428300000000001,112.76292100000001
143.0,4.766667000000000,56.30991000000000,26.01946100000000,0.0,-0.05656500000000000,0.13107800000000000,113.34192800000000
144.0,4.8,56.03540900000000,26.433734000000001,0.0,-0.2745000000000000,0.41427199999999997,123.52877900000000
145.0,4.833333000000000,55.93923500000000,26.84034900000000,0.0,-0.09617400000000000,0.40661500000000000,103.30724200000000
146.0,4.866667000000000,56.11165100000000,27.50839000000000,0.0,0.17241600000000001,0.6680410000000000,75.52824800000000
147.0,4.9,55.82938100000000,27.75848300000000,0.0,-0.28227000000000002,0.25009300000000001,138.4588680000000
148.0,4.933333000000000,55.83168600000000,28.24648600000000,0.0,0.002305000000000000,0.4880030000000000,89.72938200000000
149.0,4.966667000000000,55.78278400000000,28.60137200000000,0.0,-0.04890100000000000,0.354886000000000,97.8456690000000
150.0,5.0,55.51712800000000,28.804770999999999,0.0,-0.2656560000000000,0.20340000000000000,142.5605040000000
151.0,5.033333000000000,55.15075400000000,29.00987900000000,0.0,-0.36637500000000001,0.2051070000000000,150.75858800000000
152.0,5.066667000000000,54.72687100000000,28.83768600000000,0.0,-0.4238820000000000,-0.17219300000000001,202.10839799999999
153.0,5.1,54.44723200000000,28.89088700000000,0.0,-0.2796400000000000,0.05320100000000000,169.22827200000000
154.0,5.133333000000000,54.31742200000000,28.99334900000000,0.0,-0.1298100000000000,0.10246300000000000,141.71494799999999
155.0,5.166667000000000,54.02884300000000,29.17136500000000,0.0,-0.28857899999999997,0.1780150000000000,148.33086599999999
156.0,5.2,53.66195600000000,29.0382680000000,0.0,-0.3668870000000000,-0.13309699999999999,199.93939499999999
157.0,5.233333000000000,53.11798100000000,29.092880999999998,0.0,-0.5439750000000000,0.05461300000000000,174.2669850000000
158.0,5.266667000000000,52.561067999999999,29.207674000000001,0.0,-0.556913000000000,0.11479300000000001,168.35310100000001
159.0,5.3,51.92476600000000,29.177485999999998,0.0,-0.6363010000000000,-0.030188000000000000,182.71622300000001
160.0,5.333333000000000,51.491875999999998,29.124286999999999,0.0,-0.432890000000000,-0.053199000000000,187.0060560000000
161.0,5.366667000000000,51.02069500000000,29.1742830000000,0.0,-0.47118100000000002,0.04999600000000000,173.94319100000001
162.0,5.4,50.47884800000000,29.254322999999999,0.0,-0.5418470000000000,0.08004000000000000,171.59716800000001
163.0,5.433333000000000,49.96298400000000,29.27177000000000,0.0,-0.5158640000000000,0.017447000000000001,178.06297000000001
164.0,5.466667000000000,49.68677000000000,29.321065999999998,0.0,-0.2762140000000000,0.0492960000000000,169.8809000000000
165.0,5.5,49.1594820000000,29.31975200000000,0.0,-0.5272880000000000,-0.0013140000000000001,180.14280600000001
166.0,5.533333000000000,48.46471300000000,29.25176100000000,0.0,-0.6947700000000000,-0.06799100000000000,185.58920300000000
167.0,5.566667000000000,48.06493900000000,29.420952000000000,0.0,-0.39977400000000002,0.1691900000000000,157.0611640000000
168.0,5.6,47.59066600000000,29.51904300000000,0.0,-0.47427200000000003,0.09809200000000000,168.31452700000000
169.0,5.633333000000000,47.403672000000000,29.462336000000001,0.0,-0.18699399999999999,-0.05670700000000000,196.8702310000000
170.0,5.666667000000000,47.08995800000000,29.480125000000001,0.0,-0.3137140000000000,0.017788000000000002,176.75467599999999
171.0,5.7,47.03800900000000,29.44738000000000,0.0,-0.05194900000000000,-0.03274500000000000,212.22441000000001
172.0,5.733333000000000,47.45513200000000,29.46089400000000,0.0,0.4171230000000000,0.013514999999999999,1.8557319999999999
173.0,5.766667000000000,47.70075200000000,29.352599999999999,0.0,0.2456200000000000,-0.10829400000000000,336.2073060000000
174.0,5.8,47.20434300000000,29.49020500000000,0.0,-0.4964090000000000,0.13760500000000001,164.5065920000000
175.0,5.833333000000000,46.97720300000000,29.595306000000001,0.0,-0.2271410000000000,0.105101000000000,155.16940800000000
176.0,5.866667000000000,47.46451000000000,29.60639700000000,0.0,0.48730699999999999,0.011091000000000000,1.3037620000000001
177.0,5.9,47.34636800000000,29.494679999999999,0.0,-0.11814200000000000,-0.11171600000000000,223.3987490000000
178.0,5.933333000000000,47.56891200000000,29.330335000000002,0.0,0.22254399999999999,-0.16434599999999999,323.5546760000000
179.0,5.966667000000000,47.566887000000001,28.933990999999999,0.0,-0.0020249999999999999,-0.3963440000000000,269.7072020000000
180.0,6.0,47.73509100000000,28.400088000000000,0.0,0.1682040000000000,-0.5339030000000000,287.4867770000000
181.0,6.033333000000000,47.76583600000000,27.85113500000000,0.0,0.030745000000000001,-0.5489530000000000,273.2056260000000
182.0,6.066667000000000,47.80152100000000,27.390256999999998,0.0,0.0356850000000000,-0.4608780000000000,274.42752200000001
183.0,6.1,47.745227000000000,27.126034000000001,0.0,-0.05629400000000000,-0.26422299999999999,257.9725940000000
184.0,6.133333000000000,47.70274900000000,26.92296700000000,0.0,-0.04247800000000000,-0.20306800000000000,258.1852080000000
185.0,6.166667000000000,47.68262300000000,26.79315900000000,0.0,-0.020126000000000002,-0.1298070000000000,261.1867560000000
186.0,6.2,47.61398700000000,26.460536000000001,0.0,-0.06863600000000000,-0.33262300000000000,258.3408210000000
187.0,6.233333000000000,47.52075500000000,25.985267000000000,0.0,-0.09323200000000000,-0.47526900000000000,258.90140000000002
188.0,6.266667000000000,47.79719500000000,25.681941999999999,0.0,0.27643899999999999,-0.30332500000000001,312.3448810000000
189.0,6.3,48.218912000000003,25.45403500000000,0.0,0.4217170000000000,-0.22790700000000000,331.6120080000000
190.0,6.333333000000000,48.41179200000000,25.042686000000000,0.0,0.19288000000000000,-0.4113480000000000,295.1217360000000
191.0,6.366667000000000,48.719332999999999,24.62937100000000,0.0,0.3075410000000000,-0.41331499999999999,306.65232200000003
192.0,6.4,48.76965000000000,24.14286800000000,0.0,0.05031700000000000,-0.48650300000000002,275.9049040000000
193.0,6.433333000000000,48.6968290000000,23.852926000000000,0.0,-0.07282100000000000,-0.28994199999999998,255.9013500000000
194.0,6.466667000000000,48.561382000000002,23.24094000000000,0.0,-0.1354470000000000,-0.6119869999999999,257.52027500000003
195.0,6.5,48.439171999999999,22.840049000000000,0.0,-0.12221000000000000,-0.4008910000000000,253.0463850000000
196.0,6.533333000000000,48.33883200000000,22.3267430000000,0.0,-0.10034000000000000,-0.5133050000000000,258.93938400000002
197.0,6.566667000000000,48.329805000000000,21.85233200000000,0.0,-0.009027000000000000,-0.47441100000000,268.909965000000
198.0,6.6,48.33390800000000,21.27881200000000,0.0,0.004102000000000000,-0.5735200000000000,270.4098350000000
199.0,6.633333000000000,48.23880700000000,20.8728500000000,0.0,-0.09510100000000000,-0.40596199999999999,256.81564100000003
200.0,6.666667000000000,47.880153000000000,20.13634100000000,0.0,-0.35865300000000000,-0.7365090000000000,244.03557599999999
201.0,6.7,47.37577800000000,19.50812900000000,0.0,-0.5043750000000000,-0.6282120000000000,231.23991899999999
202.0,6.733333000000000,47.242407999999998,19.004446000000002,0.0,-0.13336999999999999,-0.5036830000000000,255.16905499999999
203.0,6.766667000000000,47.37662800000000,18.650008000000000,0.0,0.13422000000000001,-0.354438000000000,290.74083400000001
204.0,6.8,47.313687000000002,18.159493000000001,0.0,-0.06294100000000000,-0.4905150000000000,262.6879910000000
205.0,6.833333000000000,47.29118700000000,17.786061000000000,0.0,-0.022499999999999999,-0.3734320000000000,266.55197099999998
206.0,6.866667000000000,47.29026300000000,17.415220000000001,0.0,-0.0009240000000000000,-0.3708410000000000,269.85727000000003
207.0,6.9,47.16953100000000,17.084309999999999,0.0,-0.12073299999999999,-0.3309100000000000,249.95546400000001
208.0,6.933333000000000,47.20416100000000,17.051604000000001,0.0,0.034631000000000002,-0.03270700000000000,316.6366740000000
209.0,6.966667000000000,47.345428000,16.06835700000000,0.0,0.14126700000000000,-0.9832470000000000,278.17595599999999
210.0,7.0,47.22745600000000,15.905168000000000,0.0,-0.11797199999999999,-0.16318900000000000,234.1361230000000
211.0,7.033333000000000,47.11820500000000,15.570867000000000,0.0,-0.10925100000000000,-0.3343010000000000,251.9023970000000
212.0,7.066667000000000,47.10305800000000,15.460684000000001,0.0,-0.015147000000000001,-0.11018300000000000,262.17249600000002
213.0,7.1,47.05907700000000,14.987883999999999,0.0,-0.04398100000000000,-0.4728000000000000,264.6854700000000
214.0,7.133333000000000,46.994574999999998,14.426434000000000,0.0,-0.06450200000000000,-0.5614510000000000,263.4463510000000
215.0,7.166667000000000,47.06279200000000,14.25420100000000,0.0,0.06821600000000000,-0.17223200000000000,291.60712899999999
216.0,7.2,47.13698100000000,14.141958000000001,0.0,0.07419000000000001,-0.11224400000000000,303.4634870000000
217.0,7.233333000000000,47.12987800000000,13.950191000000000,0.0,-0.007103000000000000,-0.19176599999999999,267.87871200000001
218.0,7.266667000000000,46.84028200000000,13.73965300000000,0.0,-0.2895960000000000,-0.2105390000000000,216.0173960000000
219.0,7.3,46.65634600000000,13.472519999999999,0.0,-0.18393499999999999,-0.2671320000000000,235.45046600000001
220.0,7.333333000000000,46.73623900000000,12.794283000000000,0.0,0.07989300000000001,-0.678237000000000,276.71817600000003
221.0,7.366667000000000,46.69841100000000,12.351955999999999,0.0,-0.037827000000000000,-0.4423270000000000,265.11200900000000
222.0,7.400000000000000,46.63459100000000,12.069390000000000,0.0,-0.06382100000000000,-0.2825660000000000,257.27262300000001
223.0,7.433333000000000,46.73638900000000,11.951752000000001,0.0,0.1017980000000000,-0.11763700000000001,310.8715020000000
224.0,7.466667000000000,46.512509000000001,11.423610999999999,0.0,-0.22388000000000000,-0.5281410000000000,247.02782099999999
225.0,7.5,46.53571900000000,11.10541900000000,0.0,0.023210999999999999,-0.31819199999999997,274.17205200000001
226.0,7.533333000000000,46.48831000000000,10.771569000000000,0.0,-0.047409000000000000,-0.33384999999999998,261.91759100000002
227.0,7.566667000000000,46.29114400000000,10.096353000000001,0.0,-0.1971670000000000,-0.6752160000000000,253.72192300000000
228.0,7.6,46.37792800000000,9.671780000000000,0.0,0.08678500000000000,-0.424573000000000,281.5523960000000
229.0,7.633333000000000,46.159360000000000,9.703410000000000,0.0,-0.2185690000000000,0.03163000000000000,171.7655800000000
230.0,7.666667000000000,45.632299000000003,9.517288000000001,0.0,-0.5270610000000000,-0.18612200000000001,199.44980400000000
231.0,7.7,45.423642000000001,9.24832300000000,0.0,-0.20865700000000001,-0.2689650000000000,232.19648699999999
232.0,7.733333000000000,45.31467300000000,8.98873100000000,0.0,-0.10896900000000000,-0.2595910000000000,247.2287370000000
233.0,7.766667000000000,44.9001390000000,8.958076999999999,0.0,-0.41453400000000001,-0.030654000000000001,184.22925799999999
234.0,7.8,44.17633900000000,8.956175000000000,0.0,-0.7237990000000000,-0.0019030000000000000,180.15060800000001
235.0,7.833333000000000,43.75453400000000,8.807164000000000,0.0,-0.42180600000000001,-0.14901100000000000,199.4566910000000
236.0,7.866667000000000,43.3140480000000,8.664910000000001,0.0,-0.44048599999999999,-0.1422540000000000,197.8977900000000
237.0,7.900000000000000,42.6314980000000,8.658579000000000,0.0,-0.6825500000000000,-0.006330000000000000,180.53138899999999
238.0,7.933333000000000,42.10156000000000,8.732597999999999,0.0,-0.529938000000000,0.07401900000000000,172.04870700000001
